total_reward,total_throughput,avg_throughput_per_frame,packet_delivery_ratio,packet_drop_rate,avg_queue_length,avg_delay_proxy,energy_efficiency,uav_energy_consumption,iot_energy_consumption,total_energy_consumption,jamming_failure_rate,collision_count,fairness_index,duplicate_target_count,invalid_action_count,episode_id,policy_name,scenario_name
-10112.710240347853,11.0,0.055,0.0021956087824351296,0.9878243512974052,9.964999999999998,181.18181818181816,0.42357636167832796,23.969343417595177,2.0,25.969343417595177,0.0,0.0,0.2847058823529405,0.0,80.0,0,random,scenario_0_no_jammer
-10067.639613925736,16.0,0.08,0.003201921152691615,0.9867920752451471,9.956999999999999,124.46249999999999,0.5544941256642583,23.855129855222074,5.0,28.855129855222074,0.0,0.0,0.5688888888888876,0.0,85.0,1,random,scenario_0_no_jammer
-9923.609516963588,5.0,0.025,0.0010189525168127166,0.9887915223150601,9.966999999999999,398.67999999999995,0.213043880735558,23.469343417595177,0.0,23.469343417595177,0.0,0.0,0.2941176470588201,0.0,102.0,2,random,scenario_0_no_jammer
-10054.922850288422,3.0,0.015,0.0006035003017501509,0.9893381613357474,9.964,664.2666666666668,0.11864728407792914,24.285028842544424,1.0,25.285028842544424,0.0,0.0,0.19999999999999554,0.0,98.0,3,random,scenario_0_no_jammer
-10057.477847900678,9.0,0.045,0.0018083182640144665,0.9881454691581274,9.945999999999998,221.02222222222218,0.3357750648239622,22.80365799264593,4.0,26.80365799264593,0.0,0.0,0.3056603773584894,0.0,92.0,4,random,scenario_0_no_jammer
-10353.015693434192,1.0,0.005,0.0001950078003120125,0.9900546021840874,9.972999999999999,1994.5999999999997,0.04242799565020858,23.56934341759517,0.0,23.56934341759517,0.0,0.0,0.19999999999996,0.0,95.0,5,random,scenario_0_no_jammer
-10027.947602794988,15.0,0.075,0.0030156815440289505,0.9869320466425412,9.95,132.66666666666666,0.5337663031115488,24.1021861300698,4.0,28.1021861300698,0.0,0.0,0.3982300884955745,0.0,81.0,6,random,scenario_0_no_jammer
-9994.235373564996,15.0,0.075,0.003026023804720597,0.986887230179544,9.941999999999998,132.55999999999997,0.5540721373450135,23.072287142747438,4.0,27.072287142747438,0.0,0.0,0.29411764705882315,0.0,92.0,7,random,scenario_0_no_jammer
-9934.266037716901,10.0,0.05,0.0020308692120227455,0.9878147847278635,9.958999999999998,199.17999999999995,0.3834661357017378,24.07792206135787,2.0,26.07792206135787,0.0,0.0,0.6666666666666623,0.0,82.0,8,random,scenario_0_no_jammer
-10045.480805964213,17.0,0.085,0.003408179631114675,0.9865677626303128,9.952999999999998,117.09411764705878,0.5832299486253413,23.148023074035525,6.0,29.148023074035525,0.0,0.0,0.696385542168673,0.0,79.0,9,random,scenario_0_no_jammer
-9871.907038482494,23.0,0.115,0.004684317718940937,0.9851323828920571,9.947999999999997,86.50434782608693,0.7198587113715944,25.95071426749366,6.0,31.95071426749366,0.0,0.0,0.5370558375634512,0.0,81.0,10,random,scenario_0_no_jammer
-9968.15314426171,20.0,0.1,0.004036326942482341,0.9858728557013118,9.953999999999997,99.53999999999996,0.7032486182715534,23.43944443027284,5.0,28.43944443027284,0.0,0.0,0.5479452054794512,0.0,89.0,11,random,scenario_0_no_jammer
-10018.309167052028,13.0,0.065,0.002616747181964573,0.9873188405797102,9.961999999999998,153.26153846153844,0.4797397937289452,23.098023074035524,4.0,27.098023074035524,0.0,0.0,0.3797752808988755,0.0,105.0,12,random,scenario_0_no_jammer
-10117.014022128773,10.0,0.05,0.001995609658750748,0.9880263420474955,9.960999999999999,199.21999999999997,0.38707136968751027,23.835028842544414,2.0,25.835028842544414,0.0,0.0,0.4545454545454525,0.0,85.0,13,random,scenario_0_no_jammer
-10028.003308315703,17.0,0.085,0.0034136546184738957,0.9865461847389558,9.949999999999998,117.05882352941173,0.5507081822255475,24.86934341759516,6.0,30.86934341759516,0.0,0.0,0.44806201550387526,0.0,82.0,14,random,scenario_0_no_jammer
-10182.845559237852,16.0,0.08,0.0031620553359683794,0.9869565217391304,9.952,124.39999999999999,0.5421479976973731,25.512236636408637,4.0,29.512236636408637,0.0,0.0,0.8258064516129004,0.0,64.0,15,random,scenario_0_no_jammer
-10099.913191686424,26.0,0.13,0.00516795865633075,0.9848936593122639,9.947999999999997,76.5230769230769,0.7463436187256975,24.83650070512057,10.0,34.83650070512057,0.0,0.0,0.5322834645669288,0.0,87.0,16,random,scenario_0_no_jammer
-9984.944719711344,14.0,0.07,0.0028282828282828283,0.9874747474747475,9.946999999999997,142.09999999999994,0.498155791807012,24.10365799264594,4.0,28.10365799264594,0.0,0.0,0.3999999999999992,0.0,84.0,17,random,scenario_0_no_jammer
-10033.84838273378,5.0,0.025,0.001007252215954875,0.9889202256244963,9.961,398.44,0.19643542006593304,23.453657992645944,2.0,25.453657992645944,0.0,0.0,0.38461538461537875,0.0,90.0,18,random,scenario_0_no_jammer
-10127.28837778233,16.0,0.08,0.003179650238473768,0.9868839427662957,9.948999999999998,124.36249999999997,0.5259811094655404,23.419343417595183,7.0,30.419343417595183,0.0,0.0,0.9142857142857109,0.0,97.0,19,random,scenario_0_no_jammer
-10065.552743445338,8.0,0.04,0.0016048144433299899,0.9883650952858576,9.97,249.25,0.3178809771260433,22.16665222413706,3.0,25.16665222413706,0.0,0.0,0.3199999999999984,0.0,102.0,20,random,scenario_0_no_jammer
-10143.830758898446,18.0,0.09,0.0035721373288350863,0.9865052589799563,9.948999999999998,110.54444444444442,0.590230674779918,23.49655121145939,7.0,30.49655121145939,0.0,0.0,0.4563380281690134,0.0,79.0,21,random,scenario_0_no_jammer
-10102.397263663957,8.0,0.04,0.0015990405756546072,0.9884069558265041,9.963,249.075,0.33008065385898755,23.236500705120537,1.0,24.236500705120537,0.0,0.0,0.7111111111111033,0.0,87.0,22,random,scenario_0_no_jammer
-10038.712887611919,15.0,0.075,0.003012653143201446,0.9869451697127938,9.959999999999997,132.79999999999998,0.5900334582712491,22.422287142747468,3.0,25.422287142747468,0.0,0.0,0.3846153846153839,0.0,97.0,23,random,scenario_0_no_jammer
-10003.48107936491,8.0,0.04,0.0016155088852988692,0.9882875605815832,9.956999999999999,248.92499999999998,0.30254742331857126,24.442135623730945,2.0,26.442135623730945,0.0,0.0,0.5818181818181766,0.0,80.0,24,random,scenario_0_no_jammer
-10108.407778041354,16.0,0.08,0.0031878860330743176,0.9870492129906356,9.951999999999998,124.39999999999998,0.5483598169312338,24.177922061357854,5.0,29.177922061357854,0.0,0.0,0.7314285714285693,0.0,86.0,25,random,scenario_0_no_jammer
-10125.082107647735,4.0,0.02,0.0007990411506192569,0.98921294446664,9.97,498.5,0.1586623823546916,24.210764773832487,1.0,25.210764773832487,0.0,0.0,0.1999999999999975,0.0,112.0,26,random,scenario_0_no_jammer
